unit_id,approval_id,project_id,approval_status,outcome,approved_area_m2,area_m2,DKMJ,stratum,cluster,spatial_cluster,neighbors,neighbor_unit_ids,x,y,quality_score,baseline_risk_score,risk_score,review_penalty,rule_eval_count,rule_hit_count,critical_rule_hit_count,high_rule_hit_count,review_task_count,open_review_count,completed_review_count,supplement_required_review_count,confirmed_violation_count,propensity_score,evidence_weight,synthetic,not_for_production,data_role,source_path,region_code,period,time_index,scenario_id,split,action_type,counterfactual_group,treatment_effect,baseline_state_score,next_state_score,constraint_risk_delta,planning_utility_delta,uncertainty,action_mask_allowed,action_mask_required_reviews,action_mask_hard_blocks,action_mask_policy
TWM-SYN-C-0061,APR-TWM-SYN-C-0061,PRJ-TWM-SYN-C-0061,in_review,0.45192,0.0,4766.282,4766.282,SYN-R01:township_1,syn_component_r01_t07_c01,syn_component_r01_t07_c01,TWM-SYN-T-0061,TWM-SYN-T-0061,106.192,29.43,0.815,0.29,0.29,0.04,4,1,0,0,2,1,1,0,0,0.5,0.797,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R01,2026Q4+1,7,scenario_approve_with_conditions_1,test,restore,pair_0061,0.041,0.4514,0.45192,-0.018,0.02528,0.103,True,,,low_risk_allowed
TWM-SYN-T-0061,APR-TWM-SYN-T-0061,PRJ-TWM-SYN-T-0061,approved,0.49292,4766.282,4766.282,4766.282,SYN-R01:township_1,syn_component_r01_t07_c01,syn_component_r01_t07_c01,TWM-SYN-C-0061,TWM-SYN-C-0061,106.193,29.431,0.815,0.29,0.29,0.04,4,1,0,0,2,1,1,0,0,0.5,0.797,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R01,2026Q4+1,7,scenario_approve_with_conditions_1,test,restore,pair_0061,0.041,0.4514,0.49292,-0.018,0.02528,0.103,True,,,low_risk_allowed
TWM-SYN-C-0062,APR-TWM-SYN-C-0062,PRJ-TWM-SYN-C-0062,in_review,0.449328,0.0,172245.348,172245.348,SYN-R01:township_2,syn_component_r01_t07_c02,syn_component_r01_t07_c02,TWM-SYN-T-0062,TWM-SYN-T-0062,106.204,29.434,0.8,0.296,0.296,0.06,4,1,0,0,2,1,1,0,0,0.5,0.813,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R01,2026Q4+1,7,scenario_approve_with_conditions_1,test,approve_with_conditions,pair_0062,0.062,0.44888,0.449328,-0.046,0.095088,0.087,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-T-0062,APR-TWM-SYN-T-0062,PRJ-TWM-SYN-T-0062,approved,0.511328,172245.348,172245.348,172245.348,SYN-R01:township_2,syn_component_r01_t07_c02,syn_component_r01_t07_c02,TWM-SYN-C-0062,TWM-SYN-C-0062,106.205,29.435,0.8,0.296,0.296,0.06,4,1,0,0,2,1,1,0,0,0.5,0.813,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R01,2026Q4+1,7,scenario_approve_with_conditions_1,test,approve_with_conditions,pair_0062,0.062,0.44888,0.511328,-0.046,0.095088,0.087,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-C-0063,APR-TWM-SYN-C-0063,PRJ-TWM-SYN-C-0063,in_review,0.44952,0.0,81089.947,81089.947,SYN-R01:township_0,syn_component_r01_t07_c03,syn_component_r01_t07_c03,TWM-SYN-T-0063,TWM-SYN-T-0063,106.216,29.438,0.785,0.29,0.29,0.08,4,1,0,0,2,1,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R01,2026Q4+1,7,scenario_approve_with_conditions_1,test,defer_review,pair_0063,0.011,0.449,0.44952,0.02,-0.01696,0.157,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0063,APR-TWM-SYN-T-0063,PRJ-TWM-SYN-T-0063,approved,0.46052,81089.947,81089.947,81089.947,SYN-R01:township_0,syn_component_r01_t07_c03,syn_component_r01_t07_c03,TWM-SYN-C-0063,TWM-SYN-C-0063,106.217,29.439,0.785,0.29,0.29,0.08,4,1,0,0,2,1,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R01,2026Q4+1,7,scenario_approve_with_conditions_1,test,defer_review,pair_0063,0.011,0.449,0.46052,0.02,-0.01696,0.157,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0064,APR-TWM-SYN-C-0064,PRJ-TWM-SYN-C-0064,in_review,0.459632,0.0,27520.291,27520.291,SYN-R02:township_0,syn_component_r02_t00_c00,syn_component_r02_t00_c00,TWM-SYN-T-0064,TWM-SYN-T-0064,106.36,29.3,0.77,0.224,0.224,0.04,4,1,0,0,2,0,1,0,0,0.5,0.801,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+0,0,scenario_approve_with_conditions_0,train,protect,pair_0064,0.028,0.46232,0.459632,-0.022,0.015072,0.099,True,,,low_risk_allowed
TWM-SYN-T-0064,APR-TWM-SYN-T-0064,PRJ-TWM-SYN-T-0064,approved,0.487632,27520.291,27520.291,27520.291,SYN-R02:township_0,syn_component_r02_t00_c00,syn_component_r02_t00_c00,TWM-SYN-C-0064,TWM-SYN-C-0064,106.361,29.301,0.77,0.224,0.224,0.04,4,1,0,0,2,0,1,0,0,0.5,0.801,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+0,0,scenario_approve_with_conditions_0,train,protect,pair_0064,0.028,0.46232,0.487632,-0.022,0.015072,0.099,True,,,low_risk_allowed
TWM-SYN-C-0065,APR-TWM-SYN-C-0065,PRJ-TWM-SYN-C-0065,in_review,0.45704,0.0,91153.657,91153.657,SYN-R02:township_1,syn_component_r02_t00_c01,syn_component_r02_t00_c01,TWM-SYN-T-0065,TWM-SYN-T-0065,106.372,29.304,0.755,0.23,0.23,0.06,4,1,0,0,2,0,1,0,0,0.5,0.796,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+0,0,scenario_approve_with_conditions_0,train,restore,pair_0065,0.036,0.4598,0.45704,-0.016,0.02088,0.104,True,,,low_risk_allowed
TWM-SYN-T-0065,APR-TWM-SYN-T-0065,PRJ-TWM-SYN-T-0065,approved,0.49304,91153.657,91153.657,91153.657,SYN-R02:township_1,syn_component_r02_t00_c01,syn_component_r02_t00_c01,TWM-SYN-C-0065,TWM-SYN-C-0065,106.373,29.305,0.755,0.23,0.23,0.06,4,1,0,0,2,0,1,0,0,0.5,0.796,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+0,0,scenario_approve_with_conditions_0,train,restore,pair_0065,0.036,0.4598,0.49304,-0.016,0.02088,0.104,True,,,low_risk_allowed
TWM-SYN-C-0066,APR-TWM-SYN-C-0066,PRJ-TWM-SYN-C-0066,in_review,0.457232,0.0,62602.595,62602.595,SYN-R02:township_2,syn_component_r02_t00_c02,syn_component_r02_t00_c02,TWM-SYN-T-0066,TWM-SYN-T-0066,106.384,29.308,0.74,0.224,0.224,0.08,4,1,0,0,2,0,1,1,0,0.5,0.812,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+0,0,scenario_approve_with_conditions_0,train,approve_with_conditions,pair_0066,0.057,0.45992,0.457232,-0.044,0.090832,0.088,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-T-0066,APR-TWM-SYN-T-0066,PRJ-TWM-SYN-T-0066,approved,0.514232,62602.595,62602.595,62602.595,SYN-R02:township_2,syn_component_r02_t00_c02,syn_component_r02_t00_c02,TWM-SYN-C-0066,TWM-SYN-C-0066,106.385,29.309,0.74,0.224,0.224,0.08,4,1,0,0,2,0,1,1,0,0.5,0.812,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+0,0,scenario_approve_with_conditions_0,train,approve_with_conditions,pair_0066,0.057,0.45992,0.514232,-0.044,0.090832,0.088,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-C-0067,APR-TWM-SYN-C-0067,PRJ-TWM-SYN-C-0067,in_review,0.45464,0.0,30228.639,30228.639,SYN-R02:township_0,syn_component_r02_t00_c03,syn_component_r02_t00_c03,TWM-SYN-T-0067,TWM-SYN-T-0067,106.396,29.312,0.725,0.23,0.23,0.1,4,1,0,0,2,0,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+0,0,scenario_approve_with_conditions_0,train,defer_review,pair_0067,0.006,0.4574,0.45464,0.022,-0.02136,0.158,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0067,APR-TWM-SYN-T-0067,PRJ-TWM-SYN-T-0067,approved,0.46064,30228.639,30228.639,30228.639,SYN-R02:township_0,syn_component_r02_t00_c03,syn_component_r02_t00_c03,TWM-SYN-C-0067,TWM-SYN-C-0067,106.397,29.313,0.725,0.23,0.23,0.1,4,1,0,0,2,0,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+0,0,scenario_approve_with_conditions_0,train,defer_review,pair_0067,0.006,0.4574,0.46064,0.022,-0.02136,0.158,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0068,APR-TWM-SYN-C-0068,PRJ-TWM-SYN-C-0068,in_review,0.460784,0.0,21390.051,21390.051,SYN-R02:township_0,syn_component_r02_t01_c00,syn_component_r02_t01_c00,TWM-SYN-T-0068,TWM-SYN-T-0068,106.36,29.318,0.775,0.238,0.238,0.06,4,1,0,0,2,0,1,0,0,0.5,0.819,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+0,1,scenario_protect_1,train,protect,pair_0068,0.054,0.45964,0.460784,-0.058,0.082784,0.081,True,,,low_risk_allowed
TWM-SYN-T-0068,APR-TWM-SYN-T-0068,PRJ-TWM-SYN-T-0068,approved,0.514784,21390.051,21390.051,21390.051,SYN-R02:township_0,syn_component_r02_t01_c00,syn_component_r02_t01_c00,TWM-SYN-C-0068,TWM-SYN-C-0068,106.361,29.319,0.775,0.238,0.238,0.06,4,1,0,0,2,0,1,0,0,0.5,0.819,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+0,1,scenario_protect_1,train,protect,pair_0068,0.054,0.45964,0.514784,-0.058,0.082784,0.081,True,,,low_risk_allowed
TWM-SYN-C-0069,APR-TWM-SYN-C-0069,PRJ-TWM-SYN-C-0069,in_review,0.458192,0.0,3907.628,3907.628,SYN-R02:township_1,syn_component_r02_t01_c01,syn_component_r02_t01_c01,TWM-SYN-T-0069,TWM-SYN-T-0069,106.372,29.322,0.76,0.244,0.244,0.08,4,1,0,0,2,0,1,1,0,0.5,0.793,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+0,1,scenario_protect_1,train,restore,pair_0069,0.038,0.45712,0.458192,-0.016,0.022592,0.107,False,restoration_high_risk_phasing_review,,mixed_risk_restore_blocked
TWM-SYN-T-0069,APR-TWM-SYN-T-0069,PRJ-TWM-SYN-T-0069,approved,0.496192,3907.628,3907.628,3907.628,SYN-R02:township_1,syn_component_r02_t01_c01,syn_component_r02_t01_c01,TWM-SYN-C-0069,TWM-SYN-C-0069,106.373,29.323,0.76,0.244,0.244,0.08,4,1,0,0,2,0,1,1,0,0.5,0.793,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+0,1,scenario_protect_1,train,restore,pair_0069,0.038,0.45712,0.496192,-0.016,0.022592,0.107,False,restoration_high_risk_phasing_review,,mixed_risk_restore_blocked
TWM-SYN-C-0070,APR-TWM-SYN-C-0070,PRJ-TWM-SYN-C-0070,in_review,0.458384,0.0,102978.086,102978.086,SYN-R02:township_2,syn_component_r02_t01_c02,syn_component_r02_t01_c02,TWM-SYN-T-0070,TWM-SYN-T-0070,106.384,29.326,0.745,0.238,0.238,0.1,4,1,0,0,2,0,1,1,0,0.5,0.788,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+0,1,scenario_protect_1,train,approve_with_conditions,pair_0070,0.035,0.45724,0.458384,-0.008,0.026544,0.112,True,,,low_risk_allowed
TWM-SYN-T-0070,APR-TWM-SYN-T-0070,PRJ-TWM-SYN-T-0070,approved,0.493384,102978.086,102978.086,102978.086,SYN-R02:township_2,syn_component_r02_t01_c02,syn_component_r02_t01_c02,TWM-SYN-C-0070,TWM-SYN-C-0070,106.385,29.327,0.745,0.238,0.238,0.1,4,1,0,0,2,0,1,1,0,0.5,0.788,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+0,1,scenario_protect_1,train,approve_with_conditions,pair_0070,0.035,0.45724,0.493384,-0.008,0.026544,0.112,True,,,low_risk_allowed
TWM-SYN-C-0071,APR-TWM-SYN-C-0071,PRJ-TWM-SYN-C-0071,in_review,0.455792,0.0,100123.475,100123.475,SYN-R02:township_0,syn_component_r02_t01_c03,syn_component_r02_t01_c03,TWM-SYN-T-0071,TWM-SYN-T-0071,106.396,29.33,0.73,0.244,0.244,0.04,4,1,0,0,2,0,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+0,1,scenario_protect_1,train,defer_review,pair_0071,0.008,0.45472,0.455792,0.022,-0.019168,0.161,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0071,APR-TWM-SYN-T-0071,PRJ-TWM-SYN-T-0071,approved,0.463792,100123.475,100123.475,100123.475,SYN-R02:township_0,syn_component_r02_t01_c03,syn_component_r02_t01_c03,TWM-SYN-C-0071,TWM-SYN-C-0071,106.397,29.331,0.73,0.244,0.244,0.04,4,1,0,0,2,0,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+0,1,scenario_protect_1,train,defer_review,pair_0071,0.008,0.45472,0.463792,0.022,-0.019168,0.161,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0072,APR-TWM-SYN-C-0072,PRJ-TWM-SYN-C-0072,in_review,0.461936,0.0,37445.295,37445.295,SYN-R02:township_0,syn_component_r02_t02_c00,syn_component_r02_t02_c00,TWM-SYN-T-0072,TWM-SYN-T-0072,106.36,29.336,0.78,0.252,0.252,0.08,4,1,0,0,2,0,1,1,0,0.5,0.795,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+0,2,scenario_restore_2,train,protect,pair_0072,0.028,0.45696,0.461936,-0.022,0.014496,0.105,False,protection_boundary_conflict_review,,mixed_risk_protect_blocked
TWM-SYN-T-0072,APR-TWM-SYN-T-0072,PRJ-TWM-SYN-T-0072,approved,0.489936,37445.295,37445.295,37445.295,SYN-R02:township_0,syn_component_r02_t02_c00,syn_component_r02_t02_c00,TWM-SYN-C-0072,TWM-SYN-C-0072,106.361,29.337,0.78,0.252,0.252,0.08,4,1,0,0,2,0,1,1,0,0.5,0.795,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+0,2,scenario_restore_2,train,protect,pair_0072,0.028,0.45696,0.489936,-0.022,0.014496,0.105,False,protection_boundary_conflict_review,,mixed_risk_protect_blocked
TWM-SYN-C-0073,APR-TWM-SYN-C-0073,PRJ-TWM-SYN-C-0073,in_review,0.435216,0.0,175584.663,175584.663,SYN-R02:township_1,syn_component_r02_t02_c01,syn_component_r02_t02_c01,TWM-SYN-T-0073,TWM-SYN-T-0073,106.372,29.34,0.765,0.362,0.362,0.1,4,1,0,1,2,0,1,1,0,0.5,0.811,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+0,2,scenario_restore_2,train,restore,pair_0073,0.06,0.43156,0.435216,-0.052,0.085056,0.089,True,,,mixed_risk_restore_allowed
TWM-SYN-T-0073,APR-TWM-SYN-T-0073,PRJ-TWM-SYN-T-0073,approved,0.495216,175584.663,175584.663,175584.663,SYN-R02:township_1,syn_component_r02_t02_c01,syn_component_r02_t02_c01,TWM-SYN-C-0073,TWM-SYN-C-0073,106.373,29.341,0.765,0.362,0.362,0.1,4,1,0,1,2,0,1,1,0,0.5,0.811,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+0,2,scenario_restore_2,train,restore,pair_0073,0.06,0.43156,0.495216,-0.052,0.085056,0.089,True,,,mixed_risk_restore_allowed
TWM-SYN-C-0074,APR-TWM-SYN-C-0074,PRJ-TWM-SYN-C-0074,in_review,0.459536,0.0,100983.382,100983.382,SYN-R02:township_2,syn_component_r02_t02_c02,syn_component_r02_t02_c02,TWM-SYN-T-0074,TWM-SYN-T-0074,106.384,29.344,0.75,0.252,0.252,0.04,4,1,0,0,2,0,1,0,0,0.5,0.785,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+0,2,scenario_restore_2,train,approve_with_conditions,pair_0074,0.033,0.45456,0.459536,-0.008,0.024736,0.115,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-T-0074,APR-TWM-SYN-T-0074,PRJ-TWM-SYN-T-0074,approved,0.492536,100983.382,100983.382,100983.382,SYN-R02:township_2,syn_component_r02_t02_c02,syn_component_r02_t02_c02,TWM-SYN-C-0074,TWM-SYN-C-0074,106.385,29.345,0.75,0.252,0.252,0.04,4,1,0,0,2,0,1,0,0,0.5,0.785,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+0,2,scenario_restore_2,train,approve_with_conditions,pair_0074,0.033,0.45456,0.492536,-0.008,0.024736,0.115,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-C-0075,APR-TWM-SYN-C-0075,PRJ-TWM-SYN-C-0075,in_review,0.456944,0.0,50798.561,50798.561,SYN-R02:township_0,syn_component_r02_t02_c03,syn_component_r02_t02_c03,TWM-SYN-T-0075,TWM-SYN-T-0075,106.396,29.348,0.735,0.258,0.258,0.06,4,1,0,0,2,0,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+0,2,scenario_restore_2,train,defer_review,pair_0075,0.006,0.45204,0.456944,0.022,-0.021456,0.164,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0075,APR-TWM-SYN-T-0075,PRJ-TWM-SYN-T-0075,approved,0.462944,50798.561,50798.561,50798.561,SYN-R02:township_0,syn_component_r02_t02_c03,syn_component_r02_t02_c03,TWM-SYN-C-0075,TWM-SYN-C-0075,106.397,29.349,0.735,0.258,0.258,0.06,4,1,0,0,2,0,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+0,2,scenario_restore_2,train,defer_review,pair_0075,0.006,0.45204,0.462944,0.022,-0.021456,0.164,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0076,APR-TWM-SYN-C-0076,PRJ-TWM-SYN-C-0076,in_review,0.435776,0.0,25228.856,25228.856,SYN-R02:township_0,syn_component_r02_t03_c00,syn_component_r02_t03_c00,TWM-SYN-T-0076,TWM-SYN-T-0076,106.36,29.354,0.785,0.332,0.332,0.1,4,1,0,0,2,0,1,1,0,0.5,0.801,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+0,3,scenario_approve_with_conditions_0,train,protect,pair_0076,0.03,0.43976,0.435776,-0.022,0.015416,0.099,True,,,mixed_risk_protect_allowed
TWM-SYN-T-0076,APR-TWM-SYN-T-0076,PRJ-TWM-SYN-T-0076,approved,0.465776,25228.856,25228.856,25228.856,SYN-R02:township_0,syn_component_r02_t03_c00,syn_component_r02_t03_c00,TWM-SYN-C-0076,TWM-SYN-C-0076,106.361,29.355,0.785,0.332,0.332,0.1,4,1,0,0,2,0,1,1,0,0.5,0.801,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+0,3,scenario_approve_with_conditions_0,train,protect,pair_0076,0.03,0.43976,0.465776,-0.022,0.015416,0.099,True,,,mixed_risk_protect_allowed
TWM-SYN-C-0077,APR-TWM-SYN-C-0077,PRJ-TWM-SYN-C-0077,in_review,0.435968,0.0,10877.119,10877.119,SYN-R02:township_1,syn_component_r02_t03_c01,syn_component_r02_t03_c01,TWM-SYN-T-0077,TWM-SYN-T-0077,106.372,29.358,0.77,0.326,0.326,0.04,4,1,0,0,2,0,1,0,0,0.5,0.796,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+0,3,scenario_approve_with_conditions_0,train,restore,pair_0077,0.038,0.43988,0.435968,-0.016,0.021848,0.104,True,,,mixed_risk_restore_allowed
TWM-SYN-T-0077,APR-TWM-SYN-T-0077,PRJ-TWM-SYN-T-0077,approved,0.473968,10877.119,10877.119,10877.119,SYN-R02:township_1,syn_component_r02_t03_c01,syn_component_r02_t03_c01,TWM-SYN-C-0077,TWM-SYN-C-0077,106.373,29.359,0.77,0.326,0.326,0.04,4,1,0,0,2,0,1,0,0,0.5,0.796,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+0,3,scenario_approve_with_conditions_0,train,restore,pair_0077,0.038,0.43988,0.473968,-0.016,0.021848,0.104,True,,,mixed_risk_restore_allowed
TWM-SYN-C-0078,APR-TWM-SYN-C-0078,PRJ-TWM-SYN-C-0078,in_review,0.428272,0.0,179653.75,179653.75,SYN-R02:township_2,syn_component_r02_t03_c02,syn_component_r02_t03_c02,TWM-SYN-T-0078,TWM-SYN-T-0078,106.384,29.362,0.755,0.354,0.354,0.06,4,1,0,1,2,0,1,0,0,0.5,0.812,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+0,3,scenario_approve_with_conditions_0,train,approve_with_conditions,pair_0078,0.059,0.43252,0.428272,-0.044,0.091392,0.088,True,conditional_approval_monitoring,,mixed_risk_allowed_with_conditions
TWM-SYN-T-0078,APR-TWM-SYN-T-0078,PRJ-TWM-SYN-T-0078,approved,0.487272,179653.75,179653.75,179653.75,SYN-R02:township_2,syn_component_r02_t03_c02,syn_component_r02_t03_c02,TWM-SYN-C-0078,TWM-SYN-C-0078,106.385,29.363,0.755,0.354,0.354,0.06,4,1,0,1,2,0,1,0,0,0.5,0.812,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+0,3,scenario_approve_with_conditions_0,train,approve_with_conditions,pair_0078,0.059,0.43252,0.487272,-0.044,0.091392,0.088,True,conditional_approval_monitoring,,mixed_risk_allowed_with_conditions
TWM-SYN-C-0079,APR-TWM-SYN-C-0079,PRJ-TWM-SYN-C-0079,in_review,0.446096,0.0,28795.993,28795.993,SYN-R02:township_0,syn_component_r02_t03_c03,syn_component_r02_t03_c03,TWM-SYN-T-0079,TWM-SYN-T-0079,106.396,29.366,0.74,0.272,0.272,0.08,4,1,0,0,2,0,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+0,3,scenario_approve_with_conditions_0,train,defer_review,pair_0079,0.008,0.44936,0.446096,0.022,-0.019744,0.158,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0079,APR-TWM-SYN-T-0079,PRJ-TWM-SYN-T-0079,approved,0.454096,28795.993,28795.993,28795.993,SYN-R02:township_0,syn_component_r02_t03_c03,syn_component_r02_t03_c03,TWM-SYN-C-0079,TWM-SYN-C-0079,106.397,29.367,0.74,0.272,0.272,0.08,4,1,0,0,2,0,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+0,3,scenario_approve_with_conditions_0,train,defer_review,pair_0079,0.008,0.44936,0.454096,0.022,-0.019744,0.158,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0080,APR-TWM-SYN-C-0080,PRJ-TWM-SYN-C-0080,in_review,0.45224,0.0,25769.477,25769.477,SYN-R02:township_0,syn_component_r02_t04_c00,syn_component_r02_t04_c00,TWM-SYN-T-0080,TWM-SYN-T-0080,106.36,29.372,0.79,0.28,0.28,0.04,4,1,0,0,2,0,1,0,0,0.5,0.819,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+1,4,scenario_protect_1,validation,protect,pair_0080,0.052,0.4516,0.45224,-0.058,0.0804,0.081,True,,,low_risk_allowed
TWM-SYN-T-0080,APR-TWM-SYN-T-0080,PRJ-TWM-SYN-T-0080,approved,0.50424,25769.477,25769.477,25769.477,SYN-R02:township_0,syn_component_r02_t04_c00,syn_component_r02_t04_c00,TWM-SYN-C-0080,TWM-SYN-C-0080,106.361,29.373,0.79,0.28,0.28,0.04,4,1,0,0,2,0,1,0,0,0.5,0.819,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+1,4,scenario_protect_1,validation,protect,pair_0080,0.052,0.4516,0.50424,-0.058,0.0804,0.081,True,,,low_risk_allowed
