node_id,label,biz_id,name,properties
constructionpermit:CP000168,ConstructionPermit,CP000168,ConstructionPermit-CP000168,"{""approval_date"": ""2027-08-18"", ""area_mu"": 318.18, ""construction_permit_id"": ""CP000168"", ""dzjgh"": ""DZJGH-09-00000168"", ""flowsn"": ""FLOW-09-00000168"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000168"", ""profile"": ""small_dev"", ""project_id"": ""MP000168"", ""project_name"": ""示范重大项目L-0168"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000168"", ""zdxmbh"": ""ZDXM-000168""}"
verification:VER000168,Verification,VER000168,Verification-VER000168,"{""approval_date"": ""2027-09-10"", ""area_mu"": 304.36, ""dzjgh"": ""DZJGH-10-00000168"", ""flowsn"": ""FLOW-10-00000168"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000168"", ""project_name"": ""示范重大项目L-0168"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""待整改"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000168"", ""verification_no"": ""VER-NO-00000168"", ""zdxm_sec"": ""SEC-0604-00000168"", ""zdxmbh"": ""ZDXM-000168""}"
parcel:PARCEL000168,Parcel,PARCEL000168,Parcel-PARCEL000168,"{""area_mu"": 199.64, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.360000 31.160000, 118.368000 31.160000, 118.368000 31.168000, 118.360000 31.168000, 118.360000 31.160000))"", ""land_use_type"": ""建设用地"", ""parcel_id"": ""PARCEL000168"", ""profile"": ""small_dev"", ""project_id"": ""MP000168"", ""synthetic_seed"": 20260604}"
project:MP000169,MajorProject,MP000169,示范重大项目重复名称-04,"{""city"": ""示范省B示范市2"", ""construction_unit"": ""示范建设单位-022"", ""county"": ""示范县2"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.380000 31.180000, 118.389000 31.180000, 118.389000 31.189000, 118.380000 31.189000, 118.380000 31.180000))"", ""list_year"": 2026, ""planned_land_area_mu"": 963.57, ""profile"": ""small_dev"", ""project_id"": ""MP000169"", ""project_name"": ""示范重大项目重复名称-04"", ""project_type"": ""产业园区"", ""province"": ""示范省B"", ""status"": ""储备"", ""synthetic_seed"": 20260604, ""total_investment_million"": 308.73, ""zdxm_sec"": ""SEC-0604-00000169"", ""zdxmbh"": ""ZDXM-000169""}"
landplan:PLAN000169,LandPlan,PLAN000169,LandPlan-PLAN000169,"{""approval_date"": ""2027-02-26"", ""area_mu"": 660.37, ""dzjgh"": ""DZJGH-01-00000169"", ""flowsn"": ""FLOW-01-00000169"", ""generator_version"": ""major_project_synthetic_core_v1"", ""plan_id"": ""PLAN000169"", ""profile"": ""small_dev"", ""project_id"": ""MP000169"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""land_plan"", ""stage_name"": ""用地计划配置"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000169"", ""zdxmbh"": ""ZDXM-000169""}"
prereview:PRE000169,PreReview,PRE000169,PreReview-PRE000169,"{""approval_date"": ""2027-03-21"", ""area_mu"": 699.72, ""dzjgh"": ""DZJGH-02-00000169"", ""flowsn"": ""FLOW-02-00000169"", ""generator_version"": ""major_project_synthetic_core_v1"", ""pre_review_id"": ""PRE000169"", ""profile"": ""small_dev"", ""project_id"": ""MP000169"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""pre_review"", ""stage_name"": ""建设项目用地预审"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""xs_dzjgh"": ""DZJGH-02-00000169"", ""zdxm_sec"": ""SEC-0604-00000169"", ""zdxmbh"": ""ZDXM-000169""}"
siteselection:SITE000169,SiteSelection,SITE000169,SiteSelection-SITE000169,"{""approval_date"": ""2027-04-13"", ""area_mu"": 660.63, ""dzjgh"": ""DZJGH-03-00000169"", ""flowsn"": ""FLOW-03-00000169"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000169"", ""project_name"": ""示范重大项目重复名称-04"", ""site_selection_id"": ""SITE000169"", ""stage"": ""site_selection"", ""stage_name"": ""规划选址"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000169"", ""zdxmbh"": ""ZDXM-000169""}"
conversionexpropriation:CONV000169,ConversionExpropriation,CONV000169,ConversionExpropriation-CONV000169,"{""approval_date"": ""2027-05-06"", ""area_mu"": 800.36, ""conversion_id"": ""CONV000169"", ""dzjgh"": ""DZJGH-04-00000169"", ""flowsn"": ""FLOW-04-00000169"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000169"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""conversion_expropriation"", ""stage_name"": ""农用地转用和土地征收"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000169"", ""zdxmbh"": ""ZDXM-000169""}"
approvalproject:APPR000169,ApprovalProject,APPR000169,ApprovalProject-APPR000169,"{""approval_date"": ""2027-05-29"", ""approval_project_id"": ""APPR000169"", ""area_mu"": 881.78, ""bp_guid"": ""BP-00000169"", ""dzjgh"": ""DZJGH-05-00000169"", ""flowsn"": ""FLOW-05-00000169"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000169"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000169"", ""zdxmbh"": ""ZDXM-000169""}"
approvalsupply:APPS000169,ApprovalSupply,APPS000169,ApprovalSupply-APPS000169,"{""approval_date"": ""2027-06-21"", ""approval_supply_id"": ""APPS000169"", ""area_mu"": 806.05, ""bp_guid"": ""BP-00000169"", ""dzjgh"": ""DZJGH-06-00000169"", ""flowsn"": ""FLOW-06-00000169"", ""gd_guid"": ""GD-00000169"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000169"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000169"", ""zdxmbh"": ""ZDXM-000169""}"
landsupply:SUP000169,LandSupply,SUP000169,LandSupply-SUP000169,"{""approval_date"": ""2027-07-14"", ""area_mu"": 686.41, ""dzjgh"": ""DZJGH-07-00000169"", ""flowsn"": ""FLOW-07-00000169"", ""gd_guid"": ""GD-00000169"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000169"", ""profile"": ""small_dev"", ""project_id"": ""MP000169"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000169"", ""zdxmbh"": ""ZDXM-000169""}"
landusepermit:LUP000169,LandUsePermit,LUP000169,LandUsePermit-LUP000169,"{""approval_date"": ""2027-08-06"", ""area_mu"": 676.73, ""dzjgh"": ""DZJGH-08-00000169"", ""flowsn"": ""FLOW-08-00000169"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000169"", ""profile"": ""small_dev"", ""project_id"": ""MP000169"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000169"", ""zdxm_sec"": ""SEC-0604-00000169"", ""zdxmbh"": ""ZDXM-000169""}"
constructionpermit:CP000169,ConstructionPermit,CP000169,ConstructionPermit-CP000169,"{""approval_date"": ""2027-08-29"", ""area_mu"": 752.45, ""construction_permit_id"": ""CP000169"", ""dzjgh"": ""DZJGH-09-00000169"", ""flowsn"": ""FLOW-09-00000169"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000169"", ""profile"": ""small_dev"", ""project_id"": ""MP000169"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000169"", ""zdxmbh"": ""ZDXM-000169""}"
verification:VER000169,Verification,VER000169,Verification-VER000169,"{""approval_date"": ""2027-09-21"", ""area_mu"": 721.92, ""dzjgh"": ""DZJGH-10-00000169"", ""flowsn"": ""FLOW-10-00000169"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000169"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""已核实"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000169"", ""verification_no"": ""VER-NO-00000169"", ""zdxm_sec"": ""SEC-0604-00000169"", ""zdxmbh"": ""ZDXM-000169""}"
parcel:PARCEL000169,Parcel,PARCEL000169,Parcel-PARCEL000169,"{""area_mu"": 1040.3, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.380000 31.180000, 118.389000 31.180000, 118.389000 31.189000, 118.380000 31.189000, 118.380000 31.180000))"", ""land_use_type"": ""未利用地"", ""parcel_id"": ""PARCEL000169"", ""profile"": ""small_dev"", ""project_id"": ""MP000169"", ""synthetic_seed"": 20260604}"
project:MP000170,MajorProject,MP000170,示范重大项目N-0170,"{""city"": ""示范省B示范市3"", ""construction_unit"": ""示范建设单位-023"", ""county"": ""示范县3"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.400000 31.200000, 118.405000 31.200000, 118.405000 31.205000, 118.400000 31.205000, 118.400000 31.200000))"", ""list_year"": 2022, ""planned_land_area_mu"": 384.57, ""profile"": ""small_dev"", ""project_id"": ""MP000170"", ""project_name"": ""示范重大项目N-0170"", ""project_type"": ""交通"", ""province"": ""示范省B"", ""status"": ""审批中"", ""synthetic_seed"": 20260604, ""total_investment_million"": 2026.64, ""zdxm_sec"": ""SEC-0604-00000170"", ""zdxmbh"": ""ZDXM-000170""}"
landplan:PLAN000170,LandPlan,PLAN000170,LandPlan-PLAN000170,"{""approval_date"": ""2027-03-09"", ""area_mu"": 282.91, ""dzjgh"": ""DZJGH-01-00000170"", ""flowsn"": ""FLOW-01-00000170"", ""generator_version"": ""major_project_synthetic_core_v1"", ""plan_id"": ""PLAN000170"", ""profile"": ""small_dev"", ""project_id"": ""MP000170"", ""project_name"": ""示范重大项目N-0170"", ""stage"": ""land_plan"", ""stage_name"": ""用地计划配置"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000170"", ""zdxmbh"": ""ZDXM-000170""}"
prereview:PRE000170,PreReview,PRE000170,PreReview-PRE000170,"{""approval_date"": ""2027-04-01"", ""area_mu"": 341.57, ""dzjgh"": ""DZJGH-02-00000170"", ""flowsn"": ""FLOW-02-00000170"", ""generator_version"": ""major_project_synthetic_core_v1"", ""pre_review_id"": ""PRE000170"", ""profile"": ""small_dev"", ""project_id"": ""MP000170"", ""project_name"": ""示范重大项目N-0170"", ""stage"": ""pre_review"", ""stage_name"": ""建设项目用地预审"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""xs_dzjgh"": ""DZJGH-02-00000170"", ""zdxm_sec"": ""SEC-0604-00000170"", ""zdxmbh"": ""ZDXM-000170""}"
siteselection:SITE000170,SiteSelection,SITE000170,SiteSelection-SITE000170,"{""approval_date"": ""2027-04-24"", ""area_mu"": 270.13, ""dzjgh"": ""DZJGH-03-00000170"", ""flowsn"": ""FLOW-03-00000170"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000170"", ""project_name"": ""示范重大项目N-0170"", ""site_selection_id"": ""SITE000170"", ""stage"": ""site_selection"", ""stage_name"": ""规划选址"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000170"", ""zdxmbh"": ""ZDXM-000170""}"
conversionexpropriation:CONV000170,ConversionExpropriation,CONV000170,ConversionExpropriation-CONV000170,"{""approval_date"": ""2027-05-17"", ""area_mu"": 390.48, ""conversion_id"": ""CONV000170"", ""dzjgh"": ""DZJGH-04-00000170"", ""flowsn"": ""FLOW-04-00000170"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000170"", ""project_name"": ""示范重大项目N-0170"", ""stage"": ""conversion_expropriation"", ""stage_name"": ""农用地转用和土地征收"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000170"", ""zdxmbh"": ""ZDXM-000170""}"
approvalproject:APPR000170,ApprovalProject,APPR000170,ApprovalProject-APPR000170,"{""approval_date"": ""2027-06-09"", ""approval_project_id"": ""APPR000170"", ""area_mu"": 382.94, ""bp_guid"": ""BP-00000170"", ""dzjgh"": ""DZJGH-05-00000170"", ""flowsn"": ""FLOW-05-00000170"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000170"", ""project_name"": ""示范重大项目N-0170"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000170"", ""zdxmbh"": ""ZDXM-000170""}"
approvalsupply:APPS000170,ApprovalSupply,APPS000170,ApprovalSupply-APPS000170,"{""approval_date"": ""2027-07-02"", ""approval_supply_id"": ""APPS000170"", ""area_mu"": 302.9, ""bp_guid"": ""BP-00000170"", ""dzjgh"": ""DZJGH-06-00000170"", ""flowsn"": ""FLOW-06-00000170"", ""gd_guid"": ""GD-00000170"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000170"", ""project_name"": ""示范重大项目N-0170"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000170"", ""zdxmbh"": ""ZDXM-000170""}"
landsupply:SUP000170,LandSupply,SUP000170,LandSupply-SUP000170,"{""approval_date"": ""2027-07-25"", ""area_mu"": 338.55, ""dzjgh"": ""DZJGH-07-00000170"", ""flowsn"": ""FLOW-07-00000170"", ""gd_guid"": ""GD-00000170"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000170"", ""profile"": ""small_dev"", ""project_id"": ""MP000170"", ""project_name"": ""示范重大项目N-0170"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000170"", ""zdxmbh"": ""ZDXM-000170""}"
landusepermit:LUP000170,LandUsePermit,LUP000170,LandUsePermit-LUP000170,"{""approval_date"": ""2027-08-17"", ""area_mu"": 297.93, ""dzjgh"": ""DZJGH-08-00000170"", ""flowsn"": ""FLOW-08-00000170"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000170"", ""profile"": ""small_dev"", ""project_id"": ""MP000170"", ""project_name"": ""示范重大项目N-0170"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000170"", ""zdxm_sec"": ""SEC-0604-00000170"", ""zdxmbh"": ""ZDXM-000170""}"
constructionpermit:CP000170,ConstructionPermit,CP000170,ConstructionPermit-CP000170,"{""approval_date"": ""2027-09-09"", ""area_mu"": 282.44, ""construction_permit_id"": ""CP000170"", ""dzjgh"": ""DZJGH-09-00000170"", ""flowsn"": ""FLOW-09-00000170"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000170"", ""profile"": ""small_dev"", ""project_id"": ""MP000170"", ""project_name"": ""示范重大项目N-0170"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000170"", ""zdxmbh"": ""ZDXM-000170""}"
verification:VER000170,Verification,VER000170,Verification-VER000170,"{""approval_date"": ""2027-10-02"", ""area_mu"": 306.14, ""dzjgh"": ""DZJGH-10-00000170"", ""flowsn"": ""FLOW-10-00000170"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000170"", ""project_name"": ""示范重大项目N-0170"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""待整改"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000170"", ""verification_no"": ""VER-NO-00000170"", ""zdxm_sec"": ""SEC-0604-00000170"", ""zdxmbh"": ""ZDXM-000170""}"
parcel:PARCEL000170,Parcel,PARCEL000170,Parcel-PARCEL000170,"{""area_mu"": 337.96, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.400000 31.200000, 118.405000 31.200000, 118.405000 31.205000, 118.400000 31.205000, 118.400000 31.200000))"", ""land_use_type"": ""建设用地"", ""parcel_id"": ""PARCEL000170"", ""profile"": ""small_dev"", ""project_id"": ""MP000170"", ""synthetic_seed"": 20260604}"
project:MP000171,MajorProject,MP000171,示范重大项目O-0171,"{""city"": ""示范省C示范市4"", ""construction_unit"": ""示范建设单位-024"", ""county"": ""示范县4"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.420000 31.220000, 118.426000 31.220000, 118.426000 31.226000, 118.420000 31.226000, 118.420000 31.220000))"", ""list_year"": 2023, ""planned_land_area_mu"": 680.75, ""profile"": ""small_dev"", ""project_id"": ""MP000171"", ""project_name"": ""示范重大项目O-0171"", ""project_type"": ""能源"", ""province"": ""示范省C"", ""status"": ""已核实"", ""synthetic_seed"": 20260604, ""total_investment_million"": 108.1, ""zdxm_sec"": ""SEC-0604-00000171"", ""zdxmbh"": ""ZDXM-000171""}"
landplan:PLAN000171,LandPlan,PLAN000171,LandPlan-PLAN000171,"{""approval_date"": ""2027-03-20"", ""area_mu"": 605.98, ""dzjgh"": ""DZJGH-01-00000171"", ""flowsn"": ""FLOW-01-00000171"", ""generator_version"": ""major_project_synthetic_core_v1"", ""plan_id"": ""PLAN000171"", ""profile"": ""small_dev"", ""project_id"": ""MP000171"", ""project_name"": ""示范重大项目O-0171"", ""stage"": ""land_plan"", ""stage_name"": ""用地计划配置"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000171"", ""zdxmbh"": ""ZDXM-000171""}"
prereview:PRE000171,PreReview,PRE000171,PreReview-PRE000171,"{""approval_date"": ""2027-04-12"", ""area_mu"": 619.07, ""dzjgh"": ""DZJGH-02-00000171"", ""flowsn"": ""FLOW-02-00000171"", ""generator_version"": ""major_project_synthetic_core_v1"", ""pre_review_id"": ""PRE000171"", ""profile"": ""small_dev"", ""project_id"": ""MP000171"", ""project_name"": ""示范重大项目O-0171"", ""stage"": ""pre_review"", ""stage_name"": ""建设项目用地预审"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""xs_dzjgh"": ""DZJGH-02-00000171"", ""zdxm_sec"": ""SEC-0604-00000171"", ""zdxmbh"": ""ZDXM-000171""}"
siteselection:SITE000171,SiteSelection,SITE000171,SiteSelection-SITE000171,"{""approval_date"": ""2027-05-05"", ""area_mu"": 601.49, ""dzjgh"": ""DZJGH-03-00000171"", ""flowsn"": ""FLOW-03-00000171"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000171"", ""project_name"": ""示范重大项目O-0171"", ""site_selection_id"": ""SITE000171"", ""stage"": ""site_selection"", ""stage_name"": ""规划选址"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000171"", ""zdxmbh"": ""ZDXM-000171""}"
conversionexpropriation:CONV000171,ConversionExpropriation,CONV000171,ConversionExpropriation-CONV000171,"{""approval_date"": ""2027-05-28"", ""area_mu"": 479.31, ""conversion_id"": ""CONV000171"", ""dzjgh"": ""DZJGH-04-00000171"", ""flowsn"": ""FLOW-04-00000171"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000171"", ""project_name"": ""示范重大项目O-0171"", ""stage"": ""conversion_expropriation"", ""stage_name"": ""农用地转用和土地征收"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000171"", ""zdxmbh"": ""ZDXM-000171""}"
approvalproject:APPR000171,ApprovalProject,APPR000171,ApprovalProject-APPR000171,"{""approval_date"": ""2027-06-20"", ""approval_project_id"": ""APPR000171"", ""area_mu"": 592.11, ""bp_guid"": ""BP-00000171"", ""dzjgh"": ""DZJGH-05-00000171"", ""flowsn"": ""FLOW-05-00000171"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000171"", ""project_name"": ""示范重大项目O-0171"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000171"", ""zdxmbh"": ""ZDXM-000171""}"
approvalsupply:APPS000171,ApprovalSupply,APPS000171,ApprovalSupply-APPS000171,"{""approval_date"": ""2027-07-13"", ""approval_supply_id"": ""APPS000171"", ""area_mu"": 598.11, ""bp_guid"": ""BP-00000171"", ""dzjgh"": ""DZJGH-06-00000171"", ""flowsn"": ""FLOW-06-00000171"", ""gd_guid"": ""GD-00000171"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000171"", ""project_name"": ""示范重大项目O-0171"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000171"", ""zdxmbh"": ""ZDXM-000171""}"
landsupply:SUP000171,LandSupply,SUP000171,LandSupply-SUP000171,"{""approval_date"": ""2027-08-05"", ""area_mu"": 643.95, ""dzjgh"": ""DZJGH-07-00000171"", ""flowsn"": ""FLOW-07-00000171"", ""gd_guid"": ""GD-00000171"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000171"", ""profile"": ""small_dev"", ""project_id"": ""MP000171"", ""project_name"": ""示范重大项目O-0171"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000171"", ""zdxmbh"": ""ZDXM-000171""}"
landusepermit:LUP000171,LandUsePermit,LUP000171,LandUsePermit-LUP000171,"{""approval_date"": ""2027-08-28"", ""area_mu"": 571.3, ""dzjgh"": ""DZJGH-08-00000171"", ""flowsn"": ""FLOW-08-00000171"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000171"", ""profile"": ""small_dev"", ""project_id"": ""MP000171"", ""project_name"": ""示范重大项目O-0171"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000171"", ""zdxm_sec"": ""SEC-0604-00000171"", ""zdxmbh"": ""ZDXM-000171""}"
constructionpermit:CP000171,ConstructionPermit,CP000171,ConstructionPermit-CP000171,"{""approval_date"": ""2027-09-20"", ""area_mu"": 537.95, ""construction_permit_id"": ""CP000171"", ""dzjgh"": ""DZJGH-09-00000171"", ""flowsn"": ""FLOW-09-00000171"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000171"", ""profile"": ""small_dev"", ""project_id"": ""MP000171"", ""project_name"": ""示范重大项目O-0171"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000171"", ""zdxmbh"": ""ZDXM-000171""}"
verification:VER000171,Verification,VER000171,Verification-VER000171,"{""approval_date"": ""2027-10-13"", ""area_mu"": 505.42, ""dzjgh"": ""DZJGH-10-00000171"", ""flowsn"": ""FLOW-10-00000171"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000171"", ""project_name"": ""示范重大项目O-0171"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""待整改"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000171"", ""verification_no"": ""VER-NO-00000171"", ""zdxm_sec"": ""SEC-0604-00000171"", ""zdxmbh"": ""ZDXM-000171""}"
risk:MP000171:overdue_approval,RiskEvent,risk:MP000171:overdue_approval,overdue_approval,"{""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000171"", ""risk_type"": ""overdue_approval"", ""synthetic_seed"": 20260604}"
parcel:PARCEL000171,Parcel,PARCEL000171,Parcel-PARCEL000171,"{""area_mu"": 624.32, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.420000 31.220000, 118.426000 31.220000, 118.426000 31.226000, 118.420000 31.226000, 118.420000 31.220000))"", ""land_use_type"": ""林地"", ""parcel_id"": ""PARCEL000171"", ""profile"": ""small_dev"", ""project_id"": ""MP000171"", ""synthetic_seed"": 20260604}"
project:MP000172,MajorProject,MP000172,示范重大项目P-0172,"{""city"": ""示范省C示范市5"", ""construction_unit"": ""示范建设单位-025"", ""county"": ""示范县5"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.440000 31.240000, 118.447000 31.240000, 118.447000 31.247000, 118.440000 31.247000, 118.440000 31.240000))"", ""list_year"": 2024, ""planned_land_area_mu"": 441.34, ""profile"": ""small_dev"", ""project_id"": ""MP000172"", ""project_name"": ""示范重大项目P-0172"", ""project_type"": ""民生"", ""province"": ""示范省C"", ""status"": ""建设中"", ""synthetic_seed"": 20260604, ""total_investment_million"": 4626.82, ""zdxm_sec"": ""SEC-0604-00000172"", ""zdxmbh"": ""ZDXM-000172""}"
landplan:PLAN000172,LandPlan,PLAN000172,LandPlan-PLAN000172,"{""approval_date"": ""2027-03-31"", ""area_mu"": 424.51, ""dzjgh"": ""DZJGH-01-00000172"", ""flowsn"": ""FLOW-01-00000172"", ""generator_version"": ""major_project_synthetic_core_v1"", ""plan_id"": ""PLAN000172"", ""profile"": ""small_dev"", ""project_id"": ""MP000172"", ""project_name"": ""示范重大项目P-0172"", ""stage"": ""land_plan"", ""stage_name"": ""用地计划配置"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000172"", ""zdxmbh"": ""ZDXM-000172""}"
