edge_id,source_node_id,target_node_id,edge_type,confidence,match_method,evidence
edge:00003239:NEXT_STAGE,conversionexpropriation:CONV000161,approvalproject:APPR000161,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003240:HAS_APPROVAL_SUPPLY,project:MP000161,approvalsupply:APPS000161,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00003241:NEXT_STAGE,approvalproject:APPR000161,approvalsupply:APPS000161,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00003242:HAS_LAND_SUPPLY,project:MP000161,landsupply:SUP000161,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00003243:NEXT_STAGE,approvalsupply:APPS000161,landsupply:SUP000161,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00003244:HAS_LAND_USE_PERMIT,project:MP000161,landusepermit:LUP000161,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00003245:NEXT_STAGE,landsupply:SUP000161,landusepermit:LUP000161,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00003246:HAS_CONSTRUCTION_PERMIT,project:MP000161,constructionpermit:CP000161,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00003247:NEXT_STAGE,landusepermit:LUP000161,constructionpermit:CP000161,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00003248:HAS_VERIFICATION,project:MP000161,verification:VER000161,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00003249:NEXT_STAGE,constructionpermit:CP000161,verification:VER000161,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00003250:OCCUPIES_PARCEL,project:MP000161,parcel:PARCEL000161,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00003251:HAS_LAND_PLAN,project:MP000162,landplan:PLAN000162,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00003252:HAS_PRE_REVIEW,project:MP000162,prereview:PRE000162,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00003253:NEXT_STAGE,landplan:PLAN000162,prereview:PRE000162,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00003254:HAS_SITE_SELECTION,project:MP000162,siteselection:SITE000162,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00003255:NEXT_STAGE,prereview:PRE000162,siteselection:SITE000162,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00003256:HAS_CONVERSION,project:MP000162,conversionexpropriation:CONV000162,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00003257:NEXT_STAGE,siteselection:SITE000162,conversionexpropriation:CONV000162,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00003258:HAS_APPROVAL_PROJECT,project:MP000162,approvalproject:APPR000162,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00003259:NEXT_STAGE,conversionexpropriation:CONV000162,approvalproject:APPR000162,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003260:HAS_APPROVAL_SUPPLY,project:MP000162,approvalsupply:APPS000162,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00003261:NEXT_STAGE,approvalproject:APPR000162,approvalsupply:APPS000162,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00003262:HAS_LAND_SUPPLY,project:MP000162,landsupply:SUP000162,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00003263:NEXT_STAGE,approvalsupply:APPS000162,landsupply:SUP000162,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00003264:HAS_LAND_USE_PERMIT,project:MP000162,landusepermit:LUP000162,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00003265:NEXT_STAGE,landsupply:SUP000162,landusepermit:LUP000162,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00003266:HAS_CONSTRUCTION_PERMIT,project:MP000162,constructionpermit:CP000162,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00003267:NEXT_STAGE,landusepermit:LUP000162,constructionpermit:CP000162,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00003268:HAS_VERIFICATION,project:MP000162,verification:VER000162,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00003269:NEXT_STAGE,constructionpermit:CP000162,verification:VER000162,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00003270:HAS_RISK,project:MP000162,risk:MP000162:overdue_approval,HAS_RISK,0.88,rule,"{""rule"": ""idx % 9 == 0"", ""source"": ""synthetic_rule""}"
edge:00003271:OCCUPIES_PARCEL,project:MP000162,parcel:PARCEL000162,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00003272:HAS_LAND_PLAN,project:MP000163,landplan:PLAN000163,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00003273:HAS_PRE_REVIEW,project:MP000163,prereview:PRE000163,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00003274:NEXT_STAGE,landplan:PLAN000163,prereview:PRE000163,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00003275:HAS_SITE_SELECTION,project:MP000163,siteselection:SITE000163,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00003276:NEXT_STAGE,prereview:PRE000163,siteselection:SITE000163,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00003277:HAS_CONVERSION,project:MP000163,conversionexpropriation:CONV000163,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00003278:NEXT_STAGE,siteselection:SITE000163,conversionexpropriation:CONV000163,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00003279:HAS_APPROVAL_PROJECT,project:MP000163,approvalproject:APPR000163,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00003280:NEXT_STAGE,conversionexpropriation:CONV000163,approvalproject:APPR000163,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003281:HAS_APPROVAL_SUPPLY,project:MP000163,approvalsupply:APPS000163,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00003282:NEXT_STAGE,approvalproject:APPR000163,approvalsupply:APPS000163,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00003283:HAS_LAND_SUPPLY,project:MP000163,landsupply:SUP000163,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00003284:NEXT_STAGE,approvalsupply:APPS000163,landsupply:SUP000163,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00003285:HAS_LAND_USE_PERMIT,project:MP000163,landusepermit:LUP000163,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00003286:NEXT_STAGE,landsupply:SUP000163,landusepermit:LUP000163,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00003287:HAS_CONSTRUCTION_PERMIT,project:MP000163,constructionpermit:CP000163,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00003288:NEXT_STAGE,landusepermit:LUP000163,constructionpermit:CP000163,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00003289:HAS_VERIFICATION,project:MP000163,verification:VER000163,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00003290:NEXT_STAGE,constructionpermit:CP000163,verification:VER000163,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00003291:OCCUPIES_PARCEL,project:MP000163,parcel:PARCEL000163,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00003292:HAS_LAND_PLAN,project:MP000164,landplan:PLAN000164,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00003293:HAS_PRE_REVIEW,project:MP000164,prereview:PRE000164,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00003294:NEXT_STAGE,landplan:PLAN000164,prereview:PRE000164,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00003295:HAS_SITE_SELECTION,project:MP000164,siteselection:SITE000164,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00003296:NEXT_STAGE,prereview:PRE000164,siteselection:SITE000164,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00003297:HAS_CONVERSION,project:MP000164,conversionexpropriation:CONV000164,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00003298:NEXT_STAGE,siteselection:SITE000164,conversionexpropriation:CONV000164,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00003299:HAS_APPROVAL_PROJECT,project:MP000164,approvalproject:APPR000164,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00003300:NEXT_STAGE,conversionexpropriation:CONV000164,approvalproject:APPR000164,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003301:HAS_APPROVAL_SUPPLY,project:MP000164,approvalsupply:APPS000164,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00003302:NEXT_STAGE,approvalproject:APPR000164,approvalsupply:APPS000164,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00003303:HAS_LAND_SUPPLY,project:MP000164,landsupply:SUP000164,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00003304:NEXT_STAGE,approvalsupply:APPS000164,landsupply:SUP000164,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00003305:HAS_LAND_USE_PERMIT,project:MP000164,landusepermit:LUP000164,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00003306:NEXT_STAGE,landsupply:SUP000164,landusepermit:LUP000164,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00003307:HAS_CONSTRUCTION_PERMIT,project:MP000164,constructionpermit:CP000164,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00003308:NEXT_STAGE,landusepermit:LUP000164,constructionpermit:CP000164,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00003309:HAS_VERIFICATION,project:MP000164,verification:VER000164,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00003310:NEXT_STAGE,constructionpermit:CP000164,verification:VER000164,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00003311:OCCUPIES_PARCEL,project:MP000164,parcel:PARCEL000164,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00003312:HAS_LAND_PLAN,project:MP000165,landplan:PLAN000165,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00003313:HAS_PRE_REVIEW,project:MP000165,prereview:PRE000165,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00003314:NEXT_STAGE,landplan:PLAN000165,prereview:PRE000165,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00003315:HAS_SITE_SELECTION,project:MP000165,siteselection:SITE000165,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00003316:NEXT_STAGE,prereview:PRE000165,siteselection:SITE000165,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00003317:HAS_CONVERSION,project:MP000165,conversionexpropriation:CONV000165,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00003318:NEXT_STAGE,siteselection:SITE000165,conversionexpropriation:CONV000165,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00003319:HAS_APPROVAL_PROJECT,project:MP000165,approvalproject:APPR000165,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00003320:NEXT_STAGE,conversionexpropriation:CONV000165,approvalproject:APPR000165,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003321:HAS_APPROVAL_SUPPLY,project:MP000165,approvalsupply:APPS000165,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00003322:NEXT_STAGE,approvalproject:APPR000165,approvalsupply:APPS000165,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00003323:HAS_LAND_SUPPLY,project:MP000165,landsupply:SUP000165,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00003324:NEXT_STAGE,approvalsupply:APPS000165,landsupply:SUP000165,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00003325:HAS_LAND_USE_PERMIT,project:MP000165,landusepermit:LUP000165,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00003326:NEXT_STAGE,landsupply:SUP000165,landusepermit:LUP000165,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00003327:HAS_CONSTRUCTION_PERMIT,project:MP000165,constructionpermit:CP000165,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00003328:NEXT_STAGE,landusepermit:LUP000165,constructionpermit:CP000165,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00003329:HAS_VERIFICATION,project:MP000165,verification:VER000165,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00003330:NEXT_STAGE,constructionpermit:CP000165,verification:VER000165,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00003331:OCCUPIES_PARCEL,project:MP000165,parcel:PARCEL000165,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00003332:HAS_LAND_PLAN,project:MP000166,landplan:PLAN000166,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00003333:HAS_PRE_REVIEW,project:MP000166,prereview:PRE000166,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00003334:NEXT_STAGE,landplan:PLAN000166,prereview:PRE000166,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00003335:HAS_SITE_SELECTION,project:MP000166,siteselection:SITE000166,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00003336:NEXT_STAGE,prereview:PRE000166,siteselection:SITE000166,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00003337:HAS_CONVERSION,project:MP000166,conversionexpropriation:CONV000166,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00003338:NEXT_STAGE,siteselection:SITE000166,conversionexpropriation:CONV000166,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00003339:HAS_APPROVAL_PROJECT,project:MP000166,approvalproject:APPR000166,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00003340:NEXT_STAGE,conversionexpropriation:CONV000166,approvalproject:APPR000166,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003341:HAS_APPROVAL_SUPPLY,project:MP000166,approvalsupply:APPS000166,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00003342:NEXT_STAGE,approvalproject:APPR000166,approvalsupply:APPS000166,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00003343:HAS_LAND_SUPPLY,project:MP000166,landsupply:SUP000166,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00003344:NEXT_STAGE,approvalsupply:APPS000166,landsupply:SUP000166,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00003345:HAS_LAND_USE_PERMIT,project:MP000166,landusepermit:LUP000166,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00003346:NEXT_STAGE,landsupply:SUP000166,landusepermit:LUP000166,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00003347:HAS_CONSTRUCTION_PERMIT,project:MP000166,constructionpermit:CP000166,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00003348:NEXT_STAGE,landusepermit:LUP000166,constructionpermit:CP000166,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00003349:HAS_VERIFICATION,project:MP000166,verification:VER000166,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00003350:NEXT_STAGE,constructionpermit:CP000166,verification:VER000166,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00003351:OCCUPIES_PARCEL,project:MP000166,parcel:PARCEL000166,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00003352:HAS_LAND_PLAN,project:MP000167,landplan:PLAN000167,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00003353:HAS_PRE_REVIEW,project:MP000167,prereview:PRE000167,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00003354:NEXT_STAGE,landplan:PLAN000167,prereview:PRE000167,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00003355:HAS_SITE_SELECTION,project:MP000167,siteselection:SITE000167,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00003356:NEXT_STAGE,prereview:PRE000167,siteselection:SITE000167,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00003357:HAS_CONVERSION,project:MP000167,conversionexpropriation:CONV000167,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00003358:NEXT_STAGE,siteselection:SITE000167,conversionexpropriation:CONV000167,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00003359:HAS_APPROVAL_PROJECT,project:MP000167,approvalproject:APPR000167,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00003360:NEXT_STAGE,conversionexpropriation:CONV000167,approvalproject:APPR000167,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003361:HAS_APPROVAL_SUPPLY,project:MP000167,approvalsupply:APPS000167,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00003362:NEXT_STAGE,approvalproject:APPR000167,approvalsupply:APPS000167,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00003363:HAS_LAND_SUPPLY,project:MP000167,landsupply:SUP000167,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00003364:NEXT_STAGE,approvalsupply:APPS000167,landsupply:SUP000167,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00003365:HAS_LAND_USE_PERMIT,project:MP000167,landusepermit:LUP000167,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00003366:NEXT_STAGE,landsupply:SUP000167,landusepermit:LUP000167,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00003367:HAS_CONSTRUCTION_PERMIT,project:MP000167,constructionpermit:CP000167,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00003368:NEXT_STAGE,landusepermit:LUP000167,constructionpermit:CP000167,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00003369:HAS_VERIFICATION,project:MP000167,verification:VER000167,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00003370:NEXT_STAGE,constructionpermit:CP000167,verification:VER000167,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00003371:OCCUPIES_PARCEL,project:MP000167,parcel:PARCEL000167,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00003372:HAS_LAND_PLAN,project:MP000168,landplan:PLAN000168,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00003373:MISSING_STAGE,project:MP000168,stage:MP000168:pre_review:missing,MISSING_STAGE,1.0,rule,"{""missing_stage"": ""pre_review"", ""rule"": ""idx % 7 == 0""}"
edge:00003374:HAS_SITE_SELECTION,project:MP000168,siteselection:SITE000168,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00003375:NEXT_STAGE,stage:MP000168:pre_review:missing,siteselection:SITE000168,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00003376:HAS_CONVERSION,project:MP000168,conversionexpropriation:CONV000168,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00003377:NEXT_STAGE,siteselection:SITE000168,conversionexpropriation:CONV000168,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00003378:HAS_APPROVAL_PROJECT,project:MP000168,approvalproject:APPR000168,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00003379:NEXT_STAGE,conversionexpropriation:CONV000168,approvalproject:APPR000168,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00003380:HAS_APPROVAL_SUPPLY,project:MP000168,approvalsupply:APPS000168,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00003381:NEXT_STAGE,approvalproject:APPR000168,approvalsupply:APPS000168,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00003382:HAS_LAND_SUPPLY,project:MP000168,landsupply:SUP000168,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00003383:NEXT_STAGE,approvalsupply:APPS000168,landsupply:SUP000168,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
